room_type,neighbourhood_group,minimum_nights,amenities_count,latitude,longitude,calculated_host_listings_count,availability_365,reviews_log,nights_log,predicted_price
home/apt,Brooklyn,10,8,40.72208,-73.95471,1,36,1.791759469,2.397895273,390.9619
home/apt,Brooklyn,10,9,40.72208,-73.95471,1,36,1.791759469,2.397895273,390.9619
home/apt,Brooklyn,10,10,40.72208,-73.95471,1,36,1.791759469,2.397895273,390.9619
home/apt,Brooklyn,10,11,40.72208,-73.95471,1,36,1.791759469,2.397895273,390.9619
home/apt,Brooklyn,10,12,40.72208,-73.95471,1,36,1.791759469,2.397895273,390.9619
home/apt,Brooklyn,10,13,40.72208,-73.95471,1,36,1.791759469,2.397895273,390.9619
home/apt,Brooklyn,10,14,40.72208,-73.95471,1,36,1.791759469,2.397895273,390.9619
home/apt,Brooklyn,10,15,40.72208,-73.95471,1,36,1.791759469,2.397895273,390.9619
home/apt,Brooklyn,10,16,40.72208,-73.95471,1,36,1.791759469,2.397895273,390.9619
home/apt,Brooklyn,10,17,40.72208,-73.95471,1,36,1.791759469,2.397895273,390.9619
home/apt,Brooklyn,10,18,40.72208,-73.95471,1,36,1.791759469,2.397895273,390.9619
home/apt,Brooklyn,10,19,40.72208,-73.95471,1,36,1.791759469,2.397895273,390.9619
home/apt,Brooklyn,10,20,40.72208,-73.95471,1,36,1.791759469,2.397895273,390.9619
home/apt,Brooklyn,10,21,40.72208,-73.95471,1,36,1.791759469,2.397895273,390.9619
home/apt,Brooklyn,10,22,40.72208,-73.95471,1,36,1.791759469,2.397895273,390.9619
home/apt,Brooklyn,10,23,40.72208,-73.95471,1,36,1.791759469,2.397895273,390.9619
home/apt,Brooklyn,10,24,40.72208,-73.95471,1,36,1.791759469,2.397895273,390.9619
home/apt,Brooklyn,10,25,40.72208,-73.95471,1,36,1.791759469,2.397895273,390.9619
home/apt,Brooklyn,10,26,40.72208,-73.95471,1,36,1.791759469,2.397895273,390.9619
home/apt,Brooklyn,10,27,40.72208,-73.95471,1,36,1.791759469,2.397895273,390.9619
home/apt,Brooklyn,10,28,40.72208,-73.95471,1,36,1.791759469,2.397895273,390.9619
home/apt,Brooklyn,10,29,40.72208,-73.95471,1,36,1.791759469,2.397895273,390.9619
home/apt,Brooklyn,10,30,40.72208,-73.95471,1,36,1.791759469,2.397895273,390.9619
home/apt,Brooklyn,11,0,40.72208,-73.95471,1,36,1.791759469,2.48490665,121.182434
home/apt,Brooklyn,11,1,40.72208,-73.95471,1,36,1.791759469,2.48490665,121.182434
home/apt,Brooklyn,11,2,40.72208,-73.95471,1,36,1.791759469,2.48490665,129.1629
home/apt,Brooklyn,11,3,40.72208,-73.95471,1,36,1.791759469,2.48490665,159.22462
home/apt,Brooklyn,11,4,40.72208,-73.95471,1,36,1.791759469,2.48490665,197.70967
home/apt,Brooklyn,11,5,40.72208,-73.95471,1,36,1.791759469,2.48490665,197.20284
home/apt,Brooklyn,11,6,40.72208,-73.95471,1,36,1.791759469,2.48490665,380.81122
home/apt,Brooklyn,11,7,40.72208,-73.95471,1,36,1.791759469,2.48490665,390.75507
home/apt,Brooklyn,11,8,40.72208,-73.95471,1,36,1.791759469,2.48490665,391.69022
home/apt,Brooklyn,11,9,40.72208,-73.95471,1,36,1.791759469,2.48490665,391.69022
home/apt,Brooklyn,11,10,40.72208,-73.95471,1,36,1.791759469,2.48490665,391.69022
home/apt,Brooklyn,11,11,40.72208,-73.95471,1,36,1.791759469,2.48490665,391.69022
home/apt,Brooklyn,11,12,40.72208,-73.95471,1,36,1.791759469,2.48490665,391.69022
home/apt,Brooklyn,11,13,40.72208,-73.95471,1,36,1.791759469,2.48490665,391.69022
home/apt,Brooklyn,11,14,40.72208,-73.95471,1,36,1.791759469,2.48490665,391.69022
home/apt,Brooklyn,11,15,40.72208,-73.95471,1,36,1.791759469,2.48490665,391.69022
home/apt,Brooklyn,11,16,40.72208,-73.95471,1,36,1.791759469,2.48490665,391.69022
home/apt,Brooklyn,11,17,40.72208,-73.95471,1,36,1.791759469,2.48490665,391.69022
home/apt,Brooklyn,11,18,40.72208,-73.95471,1,36,1.791759469,2.48490665,391.69022
home/apt,Brooklyn,11,19,40.72208,-73.95471,1,36,1.791759469,2.48490665,391.69022
home/apt,Brooklyn,11,20,40.72208,-73.95471,1,36,1.791759469,2.48490665,391.69022
home/apt,Brooklyn,11,21,40.72208,-73.95471,1,36,1.791759469,2.48490665,391.69022
home/apt,Brooklyn,11,22,40.72208,-73.95471,1,36,1.791759469,2.48490665,391.69022
home/apt,Brooklyn,11,23,40.72208,-73.95471,1,36,1.791759469,2.48490665,391.69022
home/apt,Brooklyn,11,24,40.72208,-73.95471,1,36,1.791759469,2.48490665,391.69022
home/apt,Brooklyn,11,25,40.72208,-73.95471,1,36,1.791759469,2.48490665,391.69022
home/apt,Brooklyn,11,26,40.72208,-73.95471,1,36,1.791759469,2.48490665,391.69022
home/apt,Brooklyn,11,27,40.72208,-73.95471,1,36,1.791759469,2.48490665,391.69022
home/apt,Brooklyn,11,28,40.72208,-73.95471,1,36,1.791759469,2.48490665,391.69022
home/apt,Brooklyn,11,29,40.72208,-73.95471,1,36,1.791759469,2.48490665,391.69022
home/apt,Brooklyn,11,30,40.72208,-73.95471,1,36,1.791759469,2.48490665,391.69022
home/apt,Brooklyn,12,0,40.72208,-73.95471,1,36,1.791759469,2.564949357,118.25071
home/apt,Brooklyn,12,1,40.72208,-73.95471,1,36,1.791759469,2.564949357,118.25071
home/apt,Brooklyn,12,2,40.72208,-73.95471,1,36,1.791759469,2.564949357,126.039696
home/apt,Brooklyn,12,3,40.72208,-73.95471,1,36,1.791759469,2.564949357,155.38008
home/apt,Brooklyn,12,4,40.72208,-73.95471,1,36,1.791759469,2.564949357,192.94171
home/apt,Brooklyn,12,5,40.72208,-73.95471,1,36,1.791759469,2.564949357,192.44702
home/apt,Brooklyn,12,6,40.72208,-73.95471,1,36,1.791759469,2.564949357,371.64978
home/apt,Brooklyn,12,7,40.72208,-73.95471,1,36,1.791759469,2.564949357,381.35504
home/apt,Brooklyn,12,8,40.72208,-73.95471,1,36,1.791759469,2.564949357,382.26773
home/apt,Brooklyn,12,9,40.72208,-73.95471,1,36,1.791759469,2.564949357,382.26773
home/apt,Brooklyn,12,10,40.72208,-73.95471,1,36,1.791759469,2.564949357,382.26773
home/apt,Brooklyn,12,11,40.72208,-73.95471,1,36,1.791759469,2.564949357,382.26773
home/apt,Brooklyn,12,12,40.72208,-73.95471,1,36,1.791759469,2.564949357,382.26773
home/apt,Brooklyn,12,13,40.72208,-73.95471,1,36,1.791759469,2.564949357,382.26773
home/apt,Brooklyn,12,14,40.72208,-73.95471,1,36,1.791759469,2.564949357,382.26773
home/apt,Brooklyn,12,15,40.72208,-73.95471,1,36,1.791759469,2.564949357,382.26773
home/apt,Brooklyn,12,16,40.72208,-73.95471,1,36,1.791759469,2.564949357,382.26773
home/apt,Brooklyn,12,17,40.72208,-73.95471,1,36,1.791759469,2.564949357,382.26773
home/apt,Brooklyn,12,18,40.72208,-73.95471,1,36,1.791759469,2.564949357,382.26773
home/apt,Brooklyn,12,19,40.72208,-73.95471,1,36,1.791759469,2.564949357,382.26773
home/apt,Brooklyn,12,20,40.72208,-73.95471,1,36,1.791759469,2.564949357,382.26773
home/apt,Brooklyn,12,21,40.72208,-73.95471,1,36,1.791759469,2.564949357,382.26773
home/apt,Brooklyn,12,22,40.72208,-73.95471,1,36,1.791759469,2.564949357,382.26773
home/apt,Brooklyn,12,23,40.72208,-73.95471,1,36,1.791759469,2.564949357,382.26773
home/apt,Brooklyn,12,24,40.72208,-73.95471,1,36,1.791759469,2.564949357,382.26773
home/apt,Brooklyn,12,25,40.72208,-73.95471,1,36,1.791759469,2.564949357,382.26773
home/apt,Brooklyn,12,26,40.72208,-73.95471,1,36,1.791759469,2.564949357,382.26773
home/apt,Brooklyn,12,27,40.72208,-73.95471,1,36,1.791759469,2.564949357,382.26773
home/apt,Brooklyn,12,28,40.72208,-73.95471,1,36,1.791759469,2.564949357,382.26773
home/apt,Brooklyn,12,29,40.72208,-73.95471,1,36,1.791759469,2.564949357,382.26773
home/apt,Brooklyn,12,30,40.72208,-73.95471,1,36,1.791759469,2.564949357,382.26773
home/apt,Brooklyn,13,0,40.72208,-73.95471,1,36,1.791759469,2.63905733,119.616936
home/apt,Brooklyn,13,1,40.72208,-73.95471,1,36,1.791759469,2.63905733,119.616936
home/apt,Brooklyn,13,2,40.72208,-73.95471,1,36,1.791759469,2.63905733,126.987
home/apt,Brooklyn,13,3,40.72208,-73.95471,1,36,1.791759469,2.63905733,158.17967
home/apt,Brooklyn,13,4,40.72208,-73.95471,1,36,1.791759469,2.63905733,197.98607
home/apt,Brooklyn,13,5,40.72208,-73.95471,1,36,1.791759469,2.63905733,196.53001
home/apt,Brooklyn,13,6,40.72208,-73.95471,1,36,1.791759469,2.63905733,376.37573
home/apt,Brooklyn,13,7,40.72208,-73.95471,1,36,1.791759469,2.63905733,386.2041
home/apt,Brooklyn,13,8,40.72208,-73.95471,1,36,1.791759469,2.63905733,387.12836
home/apt,Brooklyn,13,9,40.72208,-73.95471,1,36,1.791759469,2.63905733,387.12836
home/apt,Brooklyn,13,10,40.72208,-73.95471,1,36,1.791759469,2.63905733,387.12836
home/apt,Brooklyn,13,11,40.72208,-73.95471,1,36,1.791759469,2.63905733,387.12836
home/apt,Brooklyn,13,12,40.72208,-73.95471,1,36,1.791759469,2.63905733,387.12836
home/apt,Brooklyn,13,13,40.72208,-73.95471,1,36,1.791759469,2.63905733,387.12836
home/apt,Brooklyn,13,14,40.72208,-73.95471,1,36,1.791759469,2.63905733,387.12836
home/apt,Brooklyn,13,15,40.72208,-73.95471,1,36,1.791759469,2.63905733,387.12836
home/apt,Brooklyn,13,16,40.72208,-73.95471,1,36,1.791759469,2.63905733,387.12836
home/apt,Brooklyn,13,17,40.72208,-73.95471,1,36,1.791759469,2.63905733,387.12836
home/apt,Brooklyn,13,18,40.72208,-73.95471,1,36,1.791759469,2.63905733,387.12836
home/apt,Brooklyn,13,19,40.72208,-73.95471,1,36,1.791759469,2.63905733,387.12836
home/apt,Brooklyn,13,20,40.72208,-73.95471,1,36,1.791759469,2.63905733,387.12836
home/apt,Brooklyn,13,21,40.72208,-73.95471,1,36,1.791759469,2.63905733,387.12836
home/apt,Brooklyn,13,22,40.72208,-73.95471,1,36,1.791759469,2.63905733,387.12836
home/apt,Brooklyn,13,23,40.72208,-73.95471,1,36,1.791759469,2.63905733,387.12836
home/apt,Brooklyn,13,24,40.72208,-73.95471,1,36,1.791759469,2.63905733,387.12836
home/apt,Brooklyn,13,25,40.72208,-73.95471,1,36,1.791759469,2.63905733,387.12836
home/apt,Brooklyn,13,26,40.72208,-73.95471,1,36,1.791759469,2.63905733,387.12836
home/apt,Brooklyn,13,27,40.72208,-73.95471,1,36,1.791759469,2.63905733,387.12836
home/apt,Brooklyn,13,28,40.72208,-73.95471,1,36,1.791759469,2.63905733,387.12836
home/apt,Brooklyn,13,29,40.72208,-73.95471,1,36,1.791759469,2.63905733,387.12836
home/apt,Brooklyn,13,30,40.72208,-73.95471,1,36,1.791759469,2.63905733,387.12836
home/apt,Brooklyn,14,0,40.72208,-73.95471,1,36,1.791759469,2.708050201,118.75095
home/apt,Brooklyn,14,1,40.72208,-73.95471,1,36,1.791759469,2.708050201,118.75095
home/apt,Brooklyn,14,2,40.72208,-73.95471,1,36,1.791759469,2.708050201,126.75506
home/apt,Brooklyn,14,3,40.72208,-73.95471,1,36,1.791759469,2.708050201,158.44936
home/apt,Brooklyn,14,4,40.72208,-73.95471,1,36,1.791759469,2.708050201,199.03062
home/apt,Brooklyn,14,5,40.72208,-73.95471,1,36,1.791759469,2.708050201,197.56656
home/apt,Brooklyn,14,6,40.72208,-73.95471,1,36,1.791759469,2.708050201,378.35638
home/apt,Brooklyn,14,7,40.72208,-73.95471,1,36,1.791759469,2.708050201,386.53604
home/apt,Brooklyn,14,8,40.72208,-73.95471,1,36,1.791759469,2.708050201,387.16373
home/apt,Brooklyn,14,9,40.72208,-73.95471,1,36,1.791759469,2.708050201,387.16373
home/apt,Brooklyn,14,10,40.72208,-73.95471,1,36,1.791759469,2.708050201,387.16373
home/apt,Brooklyn,14,11,40.72208,-73.95471,1,36,1.791759469,2.708050201,387.16373
home/apt,Brooklyn,14,12,40.72208,-73.95471,1,36,1.791759469,2.708050201,387.16373
home/apt,Brooklyn,14,13,40.72208,-73.95471,1,36,1.791759469,2.708050201,387.16373
home/apt,Brooklyn,14,14,40.72208,-73.95471,1,36,1.791759469,2.708050201,387.16373
home/apt,Brooklyn,14,15,40.72208,-73.95471,1,36,1.791759469,2.708050201,387.16373
home/apt,Brooklyn,14,16,40.72208,-73.95471,1,36,1.791759469,2.708050201,387.16373
home/apt,Brooklyn,14,17,40.72208,-73.95471,1,36,1.791759469,2.708050201,387.16373
home/apt,Brooklyn,14,18,40.72208,-73.95471,1,36,1.791759469,2.708050201,387.16373
home/apt,Brooklyn,14,19,40.72208,-73.95471,1,36,1.791759469,2.708050201,387.16373
home/apt,Brooklyn,14,20,40.72208,-73.95471,1,36,1.791759469,2.708050201,387.16373
home/apt,Brooklyn,14,21,40.72208,-73.95471,1,36,1.791759469,2.708050201,387.16373
home/apt,Brooklyn,14,22,40.72208,-73.95471,1,36,1.791759469,2.708050201,387.16373
home/apt,Brooklyn,14,23,40.72208,-73.95471,1,36,1.791759469,2.708050201,387.16373
home/apt,Brooklyn,14,24,40.72208,-73.95471,1,36,1.791759469,2.708050201,387.16373
home/apt,Brooklyn,14,25,40.72208,-73.95471,1,36,1.791759469,2.708050201,387.16373
home/apt,Brooklyn,14,26,40.72208,-73.95471,1,36,1.791759469,2.708050201,387.16373
home/apt,Brooklyn,14,27,40.72208,-73.95471,1,36,1.791759469,2.708050201,387.16373
home/apt,Brooklyn,14,28,40.72208,-73.95471,1,36,1.791759469,2.708050201,387.16373
home/apt,Brooklyn,14,29,40.72208,-73.95471,1,36,1.791759469,2.708050201,387.16373
home/apt,Brooklyn,14,30,40.72208,-73.95471,1,36,1.791759469,2.708050201,387.16373
home/apt,Brooklyn,15,0,40.72208,-73.95471,1,36,1.791759469,2.772588722,119.15454
home/apt,Brooklyn,15,1,40.72208,-73.95471,1,36,1.791759469,2.772588722,119.15454
home/apt,Brooklyn,15,2,40.72208,-73.95471,1,36,1.791759469,2.772588722,127.77486
home/apt,Brooklyn,15,3,40.72208,-73.95471,1,36,1.791759469,2.772588722,161.62979
home/apt,Brooklyn,15,4,40.72208,-73.95471,1,36,1.791759469,2.772588722,204.91837
home/apt,Brooklyn,15,5,40.72208,-73.95471,1,36,1.791759469,2.772588722,203.4114
home/apt,Brooklyn,15,6,40.72208,-73.95471,1,36,1.791759469,2.772588722,366.82825
home/apt,Brooklyn,15,7,40.72208,-73.95471,1,36,1.791759469,2.772588722,375.1272
home/apt,Brooklyn,15,8,40.72208,-73.95471,1,36,1.791759469,2.772588722,374.90738
home/apt,Brooklyn,15,9,40.72208,-73.95471,1,36,1.791759469,2.772588722,374.90738
home/apt,Brooklyn,15,10,40.72208,-73.95471,1,36,1.791759469,2.772588722,374.90738
home/apt,Brooklyn,15,11,40.72208,-73.95471,1,36,1.791759469,2.772588722,374.90738
home/apt,Brooklyn,15,12,40.72208,-73.95471,1,36,1.791759469,2.772588722,374.90738
home/apt,Brooklyn,15,13,40.72208,-73.95471,1,36,1.791759469,2.772588722,374.90738
home/apt,Brooklyn,15,14,40.72208,-73.95471,1,36,1.791759469,2.772588722,374.90738
home/apt,Brooklyn,15,15,40.72208,-73.95471,1,36,1.791759469,2.772588722,374.90738
home/apt,Brooklyn,15,16,40.72208,-73.95471,1,36,1.791759469,2.772588722,374.90738
home/apt,Brooklyn,15,17,40.72208,-73.95471,1,36,1.791759469,2.772588722,374.90738
home/apt,Brooklyn,15,18,40.72208,-73.95471,1,36,1.791759469,2.772588722,374.90738
home/apt,Brooklyn,15,19,40.72208,-73.95471,1,36,1.791759469,2.772588722,374.90738
home/apt,Brooklyn,15,20,40.72208,-73.95471,1,36,1.791759469,2.772588722,374.90738
home/apt,Brooklyn,15,21,40.72208,-73.95471,1,36,1.791759469,2.772588722,374.90738
home/apt,Brooklyn,15,22,40.72208,-73.95471,1,36,1.791759469,2.772588722,374.90738
home/apt,Brooklyn,15,23,40.72208,-73.95471,1,36,1.791759469,2.772588722,374.90738
home/apt,Brooklyn,15,24,40.72208,-73.95471,1,36,1.791759469,2.772588722,374.90738
home/apt,Brooklyn,15,25,40.72208,-73.95471,1,36,1.791759469,2.772588722,374.90738
home/apt,Brooklyn,15,26,40.72208,-73.95471,1,36,1.791759469,2.772588722,374.90738
home/apt,Brooklyn,15,27,40.72208,-73.95471,1,36,1.791759469,2.772588722,374.90738
home/apt,Brooklyn,15,28,40.72208,-73.95471,1,36,1.791759469,2.772588722,374.90738
home/apt,Brooklyn,15,29,40.72208,-73.95471,1,36,1.791759469,2.772588722,374.90738
home/apt,Brooklyn,15,30,40.72208,-73.95471,1,36,1.791759469,2.772588722,374.90738
home/apt,Brooklyn,16,0,40.72208,-73.95471,1,36,1.791759469,2.833213344,121.73079
home/apt,Brooklyn,16,1,40.72208,-73.95471,1,36,1.791759469,2.833213344,121.73079
home/apt,Brooklyn,16,2,40.72208,-73.95471,1,36,1.791759469,2.833213344,131.07639
home/apt,Brooklyn,16,3,40.72208,-73.95471,1,36,1.791759469,2.833213344,165.76588
home/apt,Brooklyn,16,4,40.72208,-73.95471,1,36,1.791759469,2.833213344,210.9952
home/apt,Brooklyn,16,5,40.72208,-73.95471,1,36,1.791759469,2.833213344,209.31534
home/apt,Brooklyn,16,6,40.72208,-73.95471,1,36,1.791759469,2.833213344,382.037
home/apt,Brooklyn,16,7,40.72208,-73.95471,1,36,1.791759469,2.833213344,390.67905
home/apt,Brooklyn,16,8,40.72208,-73.95471,1,36,1.791759469,2.833213344,390.45013
home/apt,Brooklyn,16,9,40.72208,-73.95471,1,36,1.791759469,2.833213344,390.45013
home/apt,Brooklyn,16,10,40.72208,-73.95471,1,36,1.791759469,2.833213344,390.45013
home/apt,Brooklyn,16,11,40.72208,-73.95471,1,36,1.791759469,2.833213344,390.45013
home/apt,Brooklyn,16,12,40.72208,-73.95471,1,36,1.791759469,2.833213344,390.45013
home/apt,Brooklyn,16,13,40.72208,-73.95471,1,36,1.791759469,2.833213344,390.45013
home/apt,Brooklyn,16,14,40.72208,-73.95471,1,36,1.791759469,2.833213344,390.45013
home/apt,Brooklyn,16,15,40.72208,-73.95471,1,36,1.791759469,2.833213344,390.45013
home/apt,Brooklyn,16,16,40.72208,-73.95471,1,36,1.791759469,2.833213344,390.45013
home/apt,Brooklyn,16,17,40.72208,-73.95471,1,36,1.791759469,2.833213344,390.45013
home/apt,Brooklyn,16,18,40.72208,-73.95471,1,36,1.791759469,2.833213344,390.45013
home/apt,Brooklyn,16,19,40.72208,-73.95471,1,36,1.791759469,2.833213344,390.45013
home/apt,Brooklyn,16,20,40.72208,-73.95471,1,36,1.791759469,2.833213344,390.45013
home/apt,Brooklyn,16,21,40.72208,-73.95471,1,36,1.791759469,2.833213344,390.45013
home/apt,Brooklyn,16,22,40.72208,-73.95471,1,36,1.791759469,2.833213344,390.45013
home/apt,Brooklyn,16,23,40.72208,-73.95471,1,36,1.791759469,2.833213344,390.45013
home/apt,Brooklyn,16,24,40.72208,-73.95471,1,36,1.791759469,2.833213344,390.45013
home/apt,Brooklyn,16,25,40.72208,-73.95471,1,36,1.791759469,2.833213344,390.45013
home/apt,Brooklyn,16,26,40.72208,-73.95471,1,36,1.791759469,2.833213344,390.45013
home/apt,Brooklyn,16,27,40.72208,-73.95471,1,36,1.791759469,2.833213344,390.45013
home/apt,Brooklyn,16,28,40.72208,-73.95471,1,36,1.791759469,2.833213344,390.45013
home/apt,Brooklyn,16,29,40.72208,-73.95471,1,36,1.791759469,2.833213344,390.45013
home/apt,Brooklyn,16,30,40.72208,-73.95471,1,36,1.791759469,2.833213344,390.45013
home/apt,Brooklyn,17,0,40.72208,-73.95471,1,36,1.791759469,2.890371758,122.59003
home/apt,Brooklyn,17,1,40.72208,-73.95471,1,36,1.791759469,2.890371758,122.59003
home/apt,Brooklyn,17,2,40.72208,-73.95471,1,36,1.791759469,2.890371758,132.00105
home/apt,Brooklyn,17,3,40.72208,-73.95471,1,36,1.791759469,2.890371758,166.93343
home/apt,Brooklyn,17,4,40.72208,-73.95471,1,36,1.791759469,2.890371758,212.47937
home/apt,Brooklyn,17,5,40.72208,-73.95471,1,36,1.791759469,2.890371758,210.58174
home/apt,Brooklyn,17,6,40.72208,-73.95471,1,36,1.791759469,2.890371758,384.3434
home/apt,Brooklyn,17,7,40.72208,-73.95471,1,36,1.791759469,2.890371758,393.03754
home/apt,Brooklyn,17,8,40.72208,-73.95471,1,36,1.791759469,2.890371758,392.80725
home/apt,Brooklyn,17,9,40.72208,-73.95471,1,36,1.791759469,2.890371758,392.80725
home/apt,Brooklyn,17,10,40.72208,-73.95471,1,36,1.791759469,2.890371758,392.80725
home/apt,Brooklyn,17,11,40.72208,-73.95471,1,36,1.791759469,2.890371758,392.80725
home/apt,Brooklyn,17,12,40.72208,-73.95471,1,36,1.791759469,2.890371758,392.80725
home/apt,Brooklyn,17,13,40.72208,-73.95471,1,36,1.791759469,2.890371758,392.80725
home/apt,Brooklyn,17,14,40.72208,-73.95471,1,36,1.791759469,2.890371758,392.80725
home/apt,Brooklyn,17,15,40.72208,-73.95471,1,36,1.791759469,2.890371758,392.80725
home/apt,Brooklyn,17,16,40.72208,-73.95471,1,36,1.791759469,2.890371758,392.80725
home/apt,Brooklyn,17,17,40.72208,-73.95471,1,36,1.791759469,2.890371758,392.80725
home/apt,Brooklyn,17,18,40.72208,-73.95471,1,36,1.791759469,2.890371758,392.80725
home/apt,Brooklyn,17,19,40.72208,-73.95471,1,36,1.791759469,2.890371758,392.80725
home/apt,Brooklyn,17,20,40.72208,-73.95471,1,36,1.791759469,2.890371758,392.80725
home/apt,Brooklyn,17,21,40.72208,-73.95471,1,36,1.791759469,2.890371758,392.80725
home/apt,Brooklyn,17,22,40.72208,-73.95471,1,36,1.791759469,2.890371758,392.80725
home/apt,Brooklyn,17,23,40.72208,-73.95471,1,36,1.791759469,2.890371758,392.80725
home/apt,Brooklyn,17,24,40.72208,-73.95471,1,36,1.791759469,2.890371758,392.80725
home/apt,Brooklyn,17,25,40.72208,-73.95471,1,36,1.791759469,2.890371758,392.80725
home/apt,Brooklyn,17,26,40.72208,-73.95471,1,36,1.791759469,2.890371758,392.80725
home/apt,Brooklyn,17,27,40.72208,-73.95471,1,36,1.791759469,2.890371758,392.80725
home/apt,Brooklyn,17,28,40.72208,-73.95471,1,36,1.791759469,2.890371758,392.80725
home/apt,Brooklyn,17,29,40.72208,-73.95471,1,36,1.791759469,2.890371758,392.80725
home/apt,Brooklyn,17,30,40.72208,-73.95471,1,36,1.791759469,2.890371758,392.80725
home/apt,Brooklyn,18,0,40.72208,-73.95471,1,36,1.791759469,2.944438979,122.59003
home/apt,Brooklyn,18,1,40.72208,-73.95471,1,36,1.791759469,2.944438979,122.59003
home/apt,Brooklyn,18,2,40.72208,-73.95471,1,36,1.791759469,2.944438979,132.00105
home/apt,Brooklyn,18,3,40.72208,-73.95471,1,36,1.791759469,2.944438979,166.93343
home/apt,Brooklyn,18,4,40.72208,-73.95471,1,36,1.791759469,2.944438979,212.47937
home/apt,Brooklyn,18,5,40.72208,-73.95471,1,36,1.791759469,2.944438979,210.58174
home/apt,Brooklyn,18,6,40.72208,-73.95471,1,36,1.791759469,2.944438979,384.3434
home/apt,Brooklyn,18,7,40.72208,-73.95471,1,36,1.791759469,2.944438979,393.03754
home/apt,Brooklyn,18,8,40.72208,-73.95471,1,36,1.791759469,2.944438979,392.80725
home/apt,Brooklyn,18,9,40.72208,-73.95471,1,36,1.791759469,2.944438979,392.80725
home/apt,Brooklyn,18,10,40.72208,-73.95471,1,36,1.791759469,2.944438979,392.80725
home/apt,Brooklyn,18,11,40.72208,-73.95471,1,36,1.791759469,2.944438979,392.80725
home/apt,Brooklyn,18,12,40.72208,-73.95471,1,36,1.791759469,2.944438979,392.80725
home/apt,Brooklyn,18,13,40.72208,-73.95471,1,36,1.791759469,2.944438979,392.80725
home/apt,Brooklyn,18,14,40.72208,-73.95471,1,36,1.791759469,2.944438979,392.80725
home/apt,Brooklyn,18,15,40.72208,-73.95471,1,36,1.791759469,2.944438979,392.80725
home/apt,Brooklyn,18,16,40.72208,-73.95471,1,36,1.791759469,2.944438979,392.80725
home/apt,Brooklyn,18,17,40.72208,-73.95471,1,36,1.791759469,2.944438979,392.80725
home/apt,Brooklyn,18,18,40.72208,-73.95471,1,36,1.791759469,2.944438979,392.80725
home/apt,Brooklyn,18,19,40.72208,-73.95471,1,36,1.791759469,2.944438979,392.80725
home/apt,Brooklyn,18,20,40.72208,-73.95471,1,36,1.791759469,2.944438979,392.80725
